label,centroid-0,centroid-1,131Xe,138Ba,CD19,PDPN,CD10,CD21,BCL-2,CD23,PD-L1,CD31,152Sm,CD44_CD103,CD11c,FoxP3,CD4,CD226,CD68,CD20,CD8a,BCL-6,PD-1,Ki-67,Collagen,CD3e,Histone,CD25,HLA-DR,CK,191Ir,193Ir,ICSK1,ICSK2,ICSK3,208Pb
2746,488.9913043478261,569.4347826086956,24.6249942779541,0.11394338309764862,0.31545090675354004,0.10725600272417068,1.852999210357666,0.3347664177417755,1.4340568780899048,0.3783404231071472,0.23608417809009552,0.45457956194877625,7.052026271820068,0.9733926057815552,0.47758379578590393,0.12721838057041168,0.5492093563079834,0.18899185955524445,0.38113728165626526,0.8072549700737,0.16135631501674652,0.18020617961883545,0.14058320224285126,0.08912345767021179,0.19382886588573456,1.7570408582687378,50.79594039916992,5.680952072143555,8.5671968460083,0.26185178756713867,11.301432609558105,22.450519561767578,11.129658699035645,30.094160079956055,2.1957013607025146,0.29484686255455017
2747,489.56281407035175,694.2462311557789,25.449047088623047,0.11156262457370758,0.029385890811681747,0.030150754377245903,0.06360357999801636,0.04659416154026985,0.02010050229728222,0.035175878554582596,0.02010050229728222,0.016856199130415916,0.1477857381105423,0.039918217808008194,0.020815622061491013,0.01005025114864111,0.005025125574320555,0.01005025114864111,0.0,0.01005025114864111,0.005025125574320555,0.01575421169400215,0.0,0.005025125574320555,0.0034716580994427204,0.034024059772491455,1.0280557870864868,0.08432087302207947,0.3068118989467621,0.0,0.0776132270693779,0.1622883826494217,0.4720393121242523,0.5105270147323608,0.18899047374725342,0.12741264700889587
2748,487.88157894736844,774.4901315789474,25.347755432128906,0.1107165664434433,0.32248416543006897,0.1925937682390213,1.3877559900283813,1.3221559524536133,0.9924580454826355,0.20681411027908325,0.17490965127944946,0.11264700442552567,6.722159385681152,0.6829105615615845,0.5077589154243469,0.180579274892807,0.2287619262933731,0.1387098878622055,0.29319247603416443,1.779313087463379,0.2607884705066681,0.5885170102119446,0.09090621769428253,0.26826441287994385,0.13809765875339508,0.7737810015678406,47.183074951171875,5.1127753257751465,8.795269012451172,0.24098646640777588,9.524746894836426,18.554494857788086,8.743022918701172,32.26955795288086,3.8313558101654053,0.1910417526960373
2749,488.77443609022555,99.30075187969925,25.414276123046875,0.08458570390939713,0.11525996774435043,0.120970718562603,1.4063886404037476,0.3511809706687927,1.2485939264297485,0.295581191778183,0.28818410634994507,0.1982150822877884,7.514373779296875,1.8695086240768433,0.48739898204803467,0.16973212361335754,1.1989381313323975,0.33193767070770264,0.354332834482193,0.07131734490394592,0.14427293837070465,0.18345412611961365,0.05514314025640488,0.10555574297904968,0.10190220922231674,4.470189094543457,50.7622184753418,5.616209983825684,15.93564224243164,0.47311973571777344,7.365653038024902,15.205073356628418,12.478158950805664,49.27027130126953,3.9200475215911865,0.1825735718011856
2750,487.8382352941176,395.2647058823529,25.214574813842773,0.1260293424129486,0.3126707971096039,1.0555890798568726,1.610203742980957,0.3157961666584015,1.6561166048049927,0.21862860023975372,0.27303966879844666,0.42850708961486816,6.516793727874756,1.089863896369934,0.5337105989456177,0.19504788517951965,0.24105678498744965,0.22244106233119965,0.6773041486740112,0.7876941561698914,2.620232105255127,0.347805917263031,0.05298316106200218,0.1311761885881424,0.18281355500221252,3.3229081630706787,51.364219665527344,5.32520055770874,6.678061008453369,0.27161145210266113,8.123483657836914,16.588661193847656,12.347216606140137,30.24192237854004,2.74397349357605,0.26909035444259644
2751,489.3378378378378,514.5202702702703,25.3403263092041,0.15169228613376617,0.20888318121433258,0.19221338629722595,1.3098758459091187,0.45401373505592346,1.6671745777130127,0.17570160329341888,0.2832724153995514,0.28714174032211304,6.19984245300293,1.2226474285125732,0.21661905944347382,0.1909208744764328,0.21777117252349854,0.12117882072925568,0.4306810200214386,1.3415449857711792,0.333666056394577,0.22654812037944794,0.061457712203264236,0.09473978728055954,0.24529652297496796,1.668748140335083,63.39234161376953,6.234441757202148,9.4362154006958,0.4508841335773468,11.408442497253418,23.366147994995117,9.868722915649414,24.4531307220459,2.505573034286499,0.17840103805065155
2752,489.53543307086613,579.4409448818898,25.24131202697754,0.13774314522743225,0.22758857905864716,0.2167835384607315,1.6832181215286255,0.48649486899375916,1.7189279794692993,0.2104768455028534,0.20849615335464478,0.48087942600250244,4.666647911071777,0.977189838886261,0.5980316996574402,0.11828199028968811,0.25549575686454773,0.12289249897003174,0.6508781313896179,0.9082987308502197,0.22098258137702942,0.2116997241973877,0.04345959797501564,0.13223446905612946,0.4604957699775696,1.0029056072235107,52.137237548828125,5.83699369430542,10.516066551208496,0.35324305295944214,10.789396286010742,21.686506271362305,12.278166770935059,24.972827911376953,1.9941695928573608,0.2666075527667999
2753,489.8272727272727,88.08181818181818,25.275941848754883,0.08253654092550278,0.07651492208242416,0.11914819478988647,1.5868804454803467,0.21127241849899292,1.3472473621368408,0.18273450434207916,0.2417232096195221,0.20057550072669983,6.685364723205566,1.556079387664795,0.3717920482158661,0.16274958848953247,0.7277200818061829,0.3158119320869446,0.19178467988967896,0.04781651496887207,0.2619527578353882,0.13596901297569275,0.03980756923556328,0.16430695354938507,0.1384047567844391,4.163527965545654,62.74162673950195,6.669583320617676,8.45678997039795,0.35648444294929504,11.557901382446289,22.795196533203125,11.417503356933594,38.33442687988281,3.018512487411499,0.2453131377696991
2754,491.3790322580645,216.99193548387098,25.665206909179688,0.1537109911441803,0.12396236509084702,0.17758481204509735,1.6374205350875854,0.3493366539478302,1.419631838798523,0.2407972365617752,0.22434839606285095,0.1299869865179062,9.497265815734863,1.467117190361023,0.49107488989830017,0.2182208001613617,0.9985101222991943,0.3287472128868103,0.41413894295692444,0.10903797298669815,0.26359251141548157,0.16307584941387177,0.1567576676607132,0.08888296782970428,0.1408699005842209,4.088553428649902,52.70960998535156,5.344920635223389,6.152765274047852,0.1923060268163681,6.615642070770264,13.88974666595459,11.694748878479004,39.614112854003906,4.182137966156006,0.1988297402858734
2755,487.46268656716416,452.2164179104478,25.33612632751465,0.12094759941101074,0.3059125244617462,1.218204379081726,1.5561097860336304,0.3782009780406952,1.4638324975967407,0.20075388252735138,0.2663780748844147,0.36685502529144287,4.436202049255371,1.234238624572754,0.6878016591072083,0.17207133769989014,0.32932162284851074,0.22820225358009338,0.5998903512954712,0.6229395866394043,0.37748146057128906,0.1982605904340744,0.08523588627576828,0.11064625531435013,0.21598513424396515,1.6178556680679321,47.1320915222168,5.4705352783203125,5.767133712768555,0.2440921664237976,7.48643159866333,15.398649215698242,11.586274147033691,33.411048889160156,2.8183043003082275,0.20870864391326904
2756,491.09326424870466,622.1968911917098,25.915861129760742,0.09335777163505554,0.17815418541431427,0.23998470604419708,1.0355892181396484,1.4963587522506714,1.1750235557556152,0.23009976744651794,0.15095023810863495,0.12357814610004425,4.084809303283691,1.188890814781189,0.34910836815834045,0.2076117992401123,0.2366381585597992,0.12038751691579819,0.3859265446662903,0.9345684051513672,0.2226158231496811,0.1880369484424591,0.1412685364484787,0.06992935389280319,0.14071880280971527,0.7445060610771179,41.230995178222656,4.932384490966797,9.473428726196289,0.2859058976173401,6.741360664367676,12.769075393676758,9.170147895812988,32.38584518432617,2.2987589836120605,0.23116442561149597
2757,490.44970414201185,653.9112426035502,26.299657821655273,0.10869011282920837,0.11361484229564667,0.08098761737346649,0.5541974306106567,0.775882363319397,0.4417758882045746,0.13710270822048187,0.20154346525669098,0.07068090885877609,2.7000033855438232,0.6721071600914001,0.45376667380332947,0.05471266806125641,0.15160483121871948,0.0875672996044159,1.8374016284942627,0.21001777052879333,0.17434801161289215,0.06444810330867767,0.036388855427503586,0.0352356918156147,0.10367071628570557,0.43584197759628296,10.682398796081543,1.3635029792785645,5.296658039093018,0.09894702583551407,1.6065350770950317,3.16414737701416,6.198875427246094,20.76129150390625,1.2255686521530151,0.19397123157978058
2758,495.9059829059829,173.9777777777778,25.329458236694336,0.1407516896724701,0.10191614180803299,0.12197962403297424,1.6992279291152954,0.6381266117095947,1.4339205026626587,0.2636437714099884,0.3090517222881317,0.3355477452278137,6.334989070892334,1.3512243032455444,0.4681461751461029,0.2313176542520523,0.7354594469070435,0.3464227020740509,0.2919374704360962,0.11312670260667801,1.100492000579834,0.1980375051498413,0.15317130088806152,0.11095815896987915,0.12774887681007385,2.691317081451416,51.392948150634766,5.712231159210205,19.63117790222168,0.43735775351524353,7.714441299438477,14.492467880249023,12.998175621032715,40.409942626953125,4.068933010101318,0.20735929906368256
2759,491.9909090909091,206.6818181818182,26.113191604614258,0.15359732508659363,0.08448595553636551,0.13492827117443085,1.3470762968063354,0.1876029521226883,1.3548002243041992,0.22223231196403503,0.4098622500896454,0.39922142028808594,7.682116508483887,1.5279221534729004,0.4221155643463135,0.151056170463562,0.6577867865562439,0.2738528549671173,0.21693548560142517,0.00909090880304575,0.22125773131847382,0.16358305513858795,0.15586064755916595,0.1428246647119522,0.10891517996788025,4.161894798278809,56.851470947265625,6.046209335327148,4.7765302658081055,0.41598406434059143,9.212509155273438,17.283920288085938,10.520676612854004,36.63570022583008,3.7072463035583496,0.11160124093294144
2760,494.9064039408867,226.13793103448276,25.32891082763672,0.16802315413951874,0.135939821600914,0.16972622275352478,1.7911067008972168,0.25829964876174927,1.5753912925720215,0.22261017560958862,0.27753371000289917,0.19988000392913818,8.995360374450684,1.2168289422988892,0.42336133122444153,0.23631298542022705,0.9651239514350891,0.304994136095047,0.24979661405086517,0.14002971351146698,0.23643945157527924,0.1579248607158661,0.1277582347393036,0.20552153885364532,0.09220435470342636,4.497228622436523,53.69901657104492,5.5916523933410645,4.42706823348999,0.2931062579154968,8.188809394836426,16.179481506347656,10.821860313415527,37.331275939941406,4.411501884460449,0.22706490755081177
2761,490.57276995305165,712.2206572769953,26.834407806396484,0.09695880860090256,0.052748408168554306,0.03269458934664726,0.31296607851982117,0.09461928904056549,0.20052917301654816,0.04391339421272278,0.06317982822656631,0.03090505860745907,0.9492254853248596,0.12047505378723145,0.13745492696762085,0.034459616988897324,0.03619876131415367,0.028438428416848183,0.028540924191474915,0.18847022950649261,0.04624425992369652,0.05555037781596184,0.029947571456432343,0.05444533750414848,0.04389118030667305,0.20329028367996216,10.332569122314453,1.1450141668319702,1.9083197116851807,0.07524096220731735,1.3123226165771484,2.380513906478882,3.1221835613250732,7.621700763702393,0.9544548988342285,0.198493093252182
2762,492.95862068965516,32.61379310344827,25.191429138183594,0.0633719190955162,0.27461007237434387,0.07156781107187271,1.6704074144363403,0.22966055572032928,1.2641472816467285,0.256029337644577,0.3144560754299164,0.2384505718946457,5.819463729858398,1.1440589427947998,0.7551594972610474,0.22000230848789215,0.6338683366775513,0.428436279296875,0.9830301403999329,0.10280276089906693,0.43616828322410583,0.2487197369337082,0.07545502483844757,0.09736495465040207,0.1728745996952057,3.195676565170288,39.11859130859375,4.7517781257629395,34.3839225769043,0.565895676612854,5.013984680175781,9.627674102783203,14.739978790283203,48.30448532104492,3.5495121479034424,0.22413666546344757
2763,490.9591836734694,119.48979591836735,23.987062454223633,0.13675843179225922,0.2167603075504303,0.14639243483543396,1.7217656373977661,0.19196505844593048,1.3820492029190063,0.21455496549606323,0.19576919078826904,0.32846537232398987,5.467501163482666,1.750555396080017,0.4676414728164673,0.1809532344341278,0.43314245343208313,0.24249649047851562,0.4523437023162842,0.5307549238204956,0.04087649658322334,0.12244898080825806,0.10998004674911499,0.03514375537633896,0.0,2.0823512077331543,56.618099212646484,6.03505802154541,17.493703842163086,0.4917653203010559,9.071540832519531,16.631561279296875,10.275139808654785,42.08930587768555,3.50227689743042,0.13711588084697723
2764,491.015873015873,331.3809523809524,26.66606903076172,0.1111111119389534,0.1304904669523239,0.1866905391216278,2.0129971504211426,0.33828499913215637,1.410862684249878,0.2950413227081299,0.24377167224884033,0.26972058415412903,6.42841911315918,1.2808568477630615,0.2566850483417511,0.1601487100124359,0.7505689859390259,0.24642251431941986,0.3947852849960327,0.19567608833312988,0.21746118366718292,0.1298985630273819,0.1002168208360672,0.176539346575737,0.1111111119389534,3.397484302520752,51.70449447631836,5.93718147277832,3.1214630603790283,0.19440099596977234,8.037064552307129,19.77941131591797,9.51360034942627,25.77788734436035,2.0880918502807617,0.2997268736362457
2765,493.0112359550562,388.7303370786517,25.63226890563965,0.09810841083526611,0.22925734519958496,0.10432257503271103,1.6675468683242798,0.3183814585208893,1.862322211265564,0.26333436369895935,0.23850010335445404,0.16155195236206055,6.399925708770752,1.2276955842971802,0.30132898688316345,0.2137044221162796,0.49707579612731934,0.09153721481561661,0.27709677815437317,1.650754451751709,2.2528183460235596,0.31138184666633606,0.030275406315922737,0.19621960818767548,0.18976134061813354,2.7739217281341553,49.6348762512207,5.403567314147949,8.569197654724121,0.3767927289009094,7.6460089683532715,15.64518928527832,10.119056701660156,40.0081787109375,3.2028331756591797,0.26094022393226624
